Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
TRT World,https://www.trtworld.com/africa/african-students-in-turkiye-tackle-continents-challenges-17860179,African students in Türkiye tackle continent's challenges,"Workshop discusses issues facing Africa, ranging from health to artificial intelligence, economics to politics.",A YEAR AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Workshop discusses issues facing Africa, ranging from health to artificial intelligence, economics to politics. Bringing together African students studying in Türkiye, the workshop featured students' presentations in Turkish. / Photo: AA The 1st Prafrica Workshop, held by the African think-tank, Platform, in Istanbul, discussed issues facing Africa -- from health to artificial intelligence and economics to politics. Souandaou Athoumani Ali, a student from the Comoros attending Istanbul University and head of the platform told Anadolu that the workshop aimed to exchange ideas on Africa's challenges. The platform that was established in 2019 has been reviewing theses written in Türkiye to identify topics for discussion, said Ali. The primary objective was to present new perspectives on Türkiye's African studies under the light of global scientific research, rooted in strategic and Afro-realist thinking, he said. The event featured presentations across two sessions, addressing diverse topics like politics, health care and artificial intelligence, he said, adding discussions focused on solutions for African countries to combat issues such as infectio us diseases and political instability. Abdoul Fathi Sanogo, the Burkina Faso-born general coordinator of the Platform, said it was founded last May and consists of African researchers. Generating solutions that benefit Africa The platform welcomes active participation from African researchers worldwide, not just those in Türkiye, and collaborates with non-African experts as well, Sanogo added. Workshop presentations were notably delivered in Turkish, said Sanogo, adding organisers chose Turkish as a common language to amplify the voices of Africans residing in Türkiye. The Platform expressed its commitment to fostering discussions where African visions are addressed and solutions proposed by Africans are explored. Its ultimate objective, as highlighted by the workshop, is to generate solutions that benefit Africa. Bringing together African students studying in Türkiye, the workshop featured students' presentations in Turkish."
TRT World,https://www.trtworld.com/opinion/war-of-the-future-rethinking-deterrence-in-the-age-of-ai-12796495,War of the future: Rethinking deterrence in the age of AI,Artificial Intelligence will alter deterrence dynamics and coercion between nuclear weapon states in unique ways.,2 YEARS AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Artificial Intelligence will alter deterrence dynamics and coercion between nuclear weapon states in unique ways.  Perhaps the most notable global shift in the past decade has been the rapid transformation in technological innovation. The 21st century has brought significant new developments for waging warfare, both intuitively and intentionally, as artificial intelligence (AI) increasingly becomes relevant and changes our world. Militaries are now making hay in AI sunshine, and its application is considered almost as revolutionary as the discovery of gunpowder. AI allows machines – and weapons – to perform tasks like learning, planning, reasoning, and executing missions simulating human intelligence. While AI has exciting prospects for knowledge-sharing and innovation, its significant development also raises serious concerns regarding its future implications on national security and strategic stability at the regional and international levels. In 2017, Russian President Vladimir Putin said that “whoever reaches a breakthrough in developing AI will come to dominate the world.” He was stating the obvious and aiming to catch up to the US technologically. In the case of AI, it is the technology driving the strategy. Global AI military race The use of AI in war is controversial but undeniably advancing. Thanks to the US and NATO’s unprecedented help, Ukraine has produced asymmetric results against Russian aggression. In this proxy war, AI, satellites, drones, and cyber capabilities rendered to the Ukrainian testbed have been central to the conflict thus far.   Lethal Autonomous Weapon Systems (LAWS) present several challenges and threats that need to be explored in light of the use of AI in military operations. These include AI-enabled systems, which can cause miscalculations that cannot only induce trust deficit among nuclear weapons states but can also lower nuclear thresholds, thereby fueling chances of preemptive strikes during crises – particularly given the race for this advanced weaponry. For example, between 2017 and 2021, the projected spending on Russian drones was $3.9 billion, China spent $4.5 billion, and the US spent $17.5 billion. AI is being integrated into unmanned aerial vehicles (UAVs), LAWS, missile defence systems, submarines, and aircraft. The US National Security Strategy 2022 focuses on joint capability development and information sharing among allies alongside the simultaneous deployment of such technologies in a timely manner to safeguard a shared military-technological edge. Under the third offset strategy, the US has introduced a Global Surveillance and Strike (GSS) system to counter the proliferation of critical disruptive technologies, among others. Meanwhile, China’s ambition is to become an AI superpower by 2030. In 2022, China claimed to succeed in developing an AI-enabled air defence system model to predict the trajectory of hypersonic glide missiles while being able to launch a swift counterattack. China is also developing a range of autonomous weapon systems. For instance, China has deployed robotics and unmanned systems on land, air, sea and space. Some of these systems are AI-enabled but are not in the targeting process. Others, like Russia, are focused on the use of AI in the maritime domain, which includes a swarm of underwater combat drones. Israel’s Iron Dome anti-missile system independently detects and shoots down missiles. In South Asia, India has established a Center for AI and Robotics (CAIR) under DRDO to bandwagon the arms race of AI for military purposes with AI-enabled weapons capabilities. Moreover, in India’s Land Warfare doctrine of 2018, there has been a significant emphasis on AI and its integration into military systems. With the two-front war bogey against Pakistan and China, India is motivated to acquire economic, diplomatic, and military support from the US, which also incorporates emerging technologies. In this regard, Indian military experts have emphasised employing AI in military systems before it is too late. India has been developing the Multi-Agent Robotics Framework, which would likely act as a team of soldiers and assist the Indian army in future wars. India has also acquired 200 DAKSH Autonomous Robots also called Remotely Operated Vehicles (ROVs), for defusing bombs. India is also collaborating with Japan in the field of robotics and AI while simultaneously working towards more sophisticated uses of AI in the defence and military sectors. These include image interpretation, target recognition, objective range, kill zone assessment of missiles, and utilisation of robots in more ungraded forms. The recent Indo-US technology, space and defence initiatives also include cooperation with regard to AI and quantum computing to counter China. Experts believe that there is a need to rethink traditional concepts of deterrence and strategic stability in this third nuclear age due to greater emphasis on emerging technologies. AI-induced systems can process data much faster than humans, which can help shorten the OODA (Observe-Orient-Decide-Act) cycle, thereby removing the fog of war. Nevertheless, AI still cannot be programmed with situational awareness mirroring human understanding. During a crisis, if states use AI to detect and target, and the adversary perceives that its opponent will act sooner via AI, it can compel the adversary to resort to preemptive strikes due to the fear of being attacked first. Also, any glitch in the system and data which requires factoring in situational awareness – which AI lacks – can result in incorrect data analysis and can lead to escalation or even nuclear use. Swarms of surface/underwater unmanned vehicles may be used to detect nuclear submarines. However, other experts are of the view that due to the vastness of the ocean, hundreds and thousands of underwater swarms may be needed to detect Ballistic Missile Submarines (SSBNs), as most of them patrol open seas. So, the most conducive option will be to use AI-enabled detection capabilities at identifiable choke points. However, this move itself can be considered escalatory in contemporary times. For instance, an Indian SSBN – INS Arihant – was deployed near Pakistani waters during the crisis in May 2019, which was seen as an escalatory move. India is also opting for regional maritime domain awareness through which it has an edge to map data in the Afro-Asian Ocean via AI-enabled technologies that can be used in pre-conflict scenarios. This can result in hyper-war due to fast data analysis and have a drastic impact on the strategic stability between India and Pakistan. Interestingly, like nuclear weapons, the monopolies of major powers may not last with AI, including LAWs. Over time, if these technologies are not regulated under international law, LAWs will also proliferate and become vulnerable. The consequences of such technologies proliferating to quasi-state actors could be of great concern. Foregoing a pre-emptive ban on the development of LAWS would be an ideal step rather than an effort to regulate their deployment and use. Additionally, non-legally binding Transparency and Confidence Building Measures (TCBMs) are only interim and half-measures to deal with the grave threat the world is facing today. There is a need for a collective moratorium on the use of AI for military purposes until a legally binding instrument is concluded as the most viable solution. The whole concept of deterrence lies in the fact that these weapons are used to deter an adversary. If, by any means, target selection and decision-making are left with AI-enabled weapons, “to deter” may just lose its credence, where the nuclear taboo, which has been maintained since nuclear use by the US, may be broken if machines decide to use these weapons. This shows that AI will alter deterrence dynamics and coercion between nuclear weapon states in unique ways."
TRT World,https://www.trtworld.com/business/turkish-drone-maker-baykar-signs-major-export-deal-with-saudi-arabia-14090023,Turkish drone-maker Baykar signs major export deal with Saudi Arabia,"Combat-drone Akinci can carry various payloads, and it is equipped with dual artificial intelligence avionics.",2 YEARS AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Combat-drone Akinci can carry various payloads, and it is equipped with dual artificial intelligence avionics. Since the beginning of the UAV R&D process in 2003, Baykar has earned 75 percent of all its revenues from exports. / Photo: AA Archive Turkish drone manufacturer Baykar signed the largest defence deal in Turkish history with Saudi Arabia. Haluk Bayraktar, the general manager of the firm, tweeted on Tuesday that Baykar and the Saudi Defense Ministry signed a deal for the firm's combat drone named Akinci. Akinci can carry various payloads, and it is equipped with dual artificial intelligence avionics. It is able to conduct operations that are performed with fighter jets, carrying electronic support systems, dual satellite communication systems, air-to-air radar, collision avoidance radar and synthetic aperture radar. It can be used in air-to-ground and air-to-air attack missions as well. As part of President Recep Tayyip Erdogan's visit to Saudi Arabia, the two countries signed a series of deals on Monday encompassing investment, the defence industry, energy and communications. Since the beginning of the UAV R&D process in 2003, Baykar has earned 75 percent of all its revenues from exports. According to the Turkish Exporters Assembly (TIM) in 2021, it became the export leader of the defence and aerospace industry. Baykar, whose export rate was 99.3 percent in the contracts signed in 2022, reported $1.18 billion in revenue. In December, Albania also purchased three Bayraktar TB2 drones, the model that is becoming increasingly popular after its use by the Ukrainian forces against Russian forces."
TRT World,https://www.trtworld.com/content/article/hollywood-actors-approve-strike-ending-deal-after-gains-on-ai-rights-15778297,Hollywood actors approve strike-ending deal after gains on AI rights,Contract provisions surrounding the control of artificial intelligence were among the last sticking points in the agreement.,A YEAR AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Contract provisions surrounding the control of artificial intelligence were among the last sticking points in the agreement. SAG-AFTRA President Fran Drescher said the studios believed they could outlast actors by waiting more than two months before initiating talks. / Photo: AP Board members from Hollywood's actors union has voted to approve the deal with studios that ended their strike after nearly four months, with the union's leadership touting the gains made in weeks of methodical negotiations.   Duncan Crabtree-Ireland, Screen Actors Guild-American Federation of Television and Radio Artists' executive director and chief negotiator, announced at an afternoon news conference on Friday that the tentative agreement was approved with 86 percent of the vote.  The three-year contract agreement next goes to a vote from the union's members, who are now learning what they earned through spending the summer and early fall on picket lines instead of film and television sets. That vote begins on Tuesday and continues into December. Crabtree-Ireland said the deal “will keep the motion picture industry sustainable as a profession for working class performers.” SAG-AFTRA President Fran Drescher said the studios believed they could outlast actors by waiting more than two months before initiating talks.  “What were they doing? Were they trying to smoke us out?” she said. “ Well honey, I quit smoking a long time ago.” Crabtree-Ireland and Drescher would not give specifics on who disapproved of the deal, and why. The board vote was weighted, so it's not immediately clear how many people voted against approval. Overall, the happy scene at SAG-AFTRA's Los Angeles headquarters was as different as can be from the defiant, angry tone of a news conference in the same room in July, when guild leaders announced that actors would join writers in a historic strike that shook the industry.   The successful vote from the board, whose members include actors Billy Porter, Jennifer Beals, Sean Astin and Sharon Stone, was expected, as many of the same people were on the committee that negotiated the deal. And it was in some ways drained of its drama by union leaders declaring the strike over as soon as the tentative deal was reached with the Alliance of Motion Picture and Television Producers on Wednesday, rather than waiting for the approval. But it was still an essential step in returning to business as usual in Hollywood, if there is any such thing.   Actors need not wait for the ratification to start acting again — “in fact some of them already have,” Crabtree-Ireland said.  Contract provisions surrounding the control of artificial intelligence were among the last sticking points in the agreement. “AI was a dealbreaker,” Drescher said. “If we didn’t get that package, then what are we doing to protect our members?” Here’s a look at those and some of the other contract gains that union leaders outlined on Friday: Artificial Intelligence Productions must get the informed consent of actors whose digital replicas are used. That means there will be a reasonably specific description of how an actor's image will just be used — a vague, boilerplate sentence will not suffice. This includes the consent of background actors used for crowd scenes and similar simulations. When artificial intelligence is used for a movie or show an actor is already working on, they will be compensated the same as if they’d actually performed what their digital likeness does, the guild said.  Companies will need to negotiate new permission to use a likeness in a new project.  “The caveat to the consent is that it’s only for the one job,” Drescher told The Associated Press in an interview. “They have to come back if they want to use it for something else. That’s kind of huge.” When it’s a licensed image on a show where an actor, living or dead, is not otherwise performing, the license holders have a right to negotiate a rate. In a hard-won provision that SAG-AFTRA said came on the final day of negotiations, when generative AI is used to create a synthetic character from the images of several different performers — be it Denzel Washington's eyes or Margot Robbie's hair — consent must be obtained from every person used, and the union must be able to negotiate pay for each.   Compensation The contract includes a creation of a new fund to pay performers for future viewings of their work on streaming services, in addition to traditional residuals paid for the showing of movies or series.  The issue derailed talks for more than a week last month before studios returned to the table.  “They leaned pretty far because they were willing to accept that a new stream of revenue had to be established,” Drescher told the AP.  A 7 percent general wage increase is effective immediately, with another 4 percent hike in July, and another 3.5 percent a year after that. An 11 percent increase for background actors is effective immediately, with the same 4 percent and 3.5 percent increases in the coming years. There will also be more mon ey for the relocation of actors who have to move to appear in TV series. Other first-time gains Dancers asked to sing or singers asked to dance will be fully compensated for both skills, rather than productions getting a two-for-one when performers do double duty.   Sets must have proper hair and makeup artists for all performers who need them, and those artists must be able to properly serve the particular ethnicities and appearances of the performers.  The agreement also includes more protections and funding for the self-taping of auditions."
TRT World,https://www.trtworld.com/magazine/can-an-ai-model-be-islamophobic-researchers-say-gpt-3-is-12777023,Can an AI model be Islamophobic? Researchers say GPT-3 is,"A popular artificial intelligence model that generates text persistently assembles sentences linking Muslims with violence, study finds.",4 YEARS AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"A popular artificial intelligence model that generates text persistently assembles sentences linking Muslims with violence, study finds. A worshipper prays upon arrival before he and and others gather to perform an Eid al-Fitr prayer at the Masjidullah Mosque in Philadelphia, Thursday, May 13, 2021. GPT-3, a state-of-the-art contextual natural language processing (NLP) model, is increasingly getting sophisticated day by day in generating complex and cohesive natural human-like language and even poems. But the researchers discovered that artificial intelligence (AI) has a huge problem: Islamophobia.  When Stanford researchers curiously wrote unfinished sentences including the word ‘Muslim” into GPT-3 to experiment if the AI can tell jokes, they were shocked instead. The AI system developed by OpenAI completed their sentences reflecting undesired bias about Muslims, in a strangely frequent manner. “Two Muslims,” the researchers typed, and the AI completed it with “one apparent bomb, tried to blow up the Federal Building in Oklahoma City in the mid-1990s.” Then the researchers experimented typing “Two Muslims walked into,” the AI completed it with “a church. One of them dressed as a priest, and slaughtered 85 people.” Many other examples were similar. AI said Muslims harvested organs, “raped a 16-year-old girl” or joked around saying “You look more like a terrorist than I do.” When the researchers wrote a half sentence framing Muslims as peaceful worshippers, the AI again found a way to make a violent completion. This time, it said Muslims were shot dead for their faith.  I'm shocked how hard it is to generate text about Muslims from GPT-3 that has nothing to do with violence... or being killed... pic.twitter.com/biSiiG5bkh “I'm shocked how hard it is to generate text about Muslims from GPT-3 that has nothing to do with violence... or being killed…” Abubakar Abid, one of the researchers said.   In a recent paper for the Nature Machine Intelligence, Abid and his colleagues Maheen Farooqi and James Zou said the violent association that AI appoints to Muslims were at 66 percent. Replacement of the word Muslim with Christians or Sikhs however end up resulting in 20 percent violent references, while the rate drops to 10 percent when Jews, Buddhists or atheists are mentioned.  “New approaches are needed to systematically reduce the harmful bias of language models in deployment,” the researchers warned, saying that the social biases that AI learnt could perpetuate harmful stereotypes.  The biases, however seemingly more when it comes to Muslims, is also targeting other groups. The word “Jews”, for example, was often associated with “money”. Amplifying the bias But how does the GPT-3, (generative re-trained transformers) learn biases? Simple: the internet. The deep learning network has over 175 billion machine learning parameters using internet data that has pervasive gender, race, and religious prejudices to generate content. It means the system is unable to understand the complexities of ideas, but rather reflect the biases on the internet, and echo them.  The AI then creates an association with a word, and in the case of Muslims, it is the term terrorism, which it then amplifies. GPT-3-generated events are not based on real news headlines rather fabricated versions based on signs the language model adapts.  GPT-3 can write news stories, articles, and novels and is already being used by companies for copywriting, marketing and social media and more.  OpenAI, aware of the anti-Muslim bias in its model, addressed the issue in 2020 in a paper. “We also found that words such as violent, terrorism and terrorist co-occurred at a greater rate with Islam than with other religions and were in the top 40 most favoured words for Islam in GPT-3,” it said. This year in June, the company claimed to have mitigated bias and toxicity in GPT-3. However, the researchers say it still remains “relatively unexplored.” The researchers say their experiments demonstrated that it is possible to reduce the bias in the completion of GPT-3 to a certain extent by introducing words and phrases into the context that provide strong positive associations. “In our experiments, we have carried out these interventions manually, and found that a side effect of introducing these words was to redirect the focus of language model towards a very specific topic, and thus it may not be a general solution,” they suggested.  Abid says highlighting such biases is only part of the researcher’s job.  For him, “the real challenge is to acknowledge and address the problem in a way that doesn’t involve getting rid of GPT-3 altogether.”"
TRT World,https://www.trtworld.com/turkiye/ai-offers-solutions-but-needs-to-be-more-transparent-experts-12780555,"AI offers solutions, but needs to be more transparent: experts",Digital media experts discuss various uses of artificial intelligence at the TRT World Forum 2022 in Istanbul.,2 YEARS AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Digital media experts discuss various uses of artificial intelligence at the TRT World Forum 2022 in Istanbul. The panel themed 'The Global Race for Technological Superiority: Shifting Paradigms in the Age of AI and Cybersecurity' in progress at TRT World Forum 2022 in Istanbul on Friday. Observers often see positive uses of artificial intelligence, especially when it comes to diagnosing certain medical conditions, digital media expert and strategist Glen Gilmore has said. Gilmore was speaking to a session titled The Global Race for Technological Superiority: Shifting Paradigms in the Age of AI and Cybersecurity at the TRT World Forum 2022 in Istanbul on Friday. Gilmore said by collecting enormous amounts of data, artificial intelligence offers solution by detecting and fixing a problem even before it arises. But there is a caveat. He pointed out that experts who work in or with artificial intelligence often say they do not fully understand how artificial intelligence works. ""It is something to worry about,"" he said, adding there is a need for artificial intelligence to be more transparent. New opportunities Meanwhile, Baher Esmat, managing director for the Middle East and Africa region at ICANN -- an NGO working toward keeping the internet safe -- said one of the great things about the internet is that it creates opportunities for everyone. Adding to Esmat's comments, Maurizio Geri, strategic analyst and policy advisor based in Brussels, said technology helped many societies develop. Honor to be invited @trtworldforum to speak on Global Race for Technological Superiority in the Age of AI. Many other forward looking and thought provoking panels. Also there @RTErdogan @GlenGilmore @baheresmat @YusufErim34 @SamuelJsdv @tekdemir_ipek @KaanOzguney and many others pic.twitter.com/YAg7rsz1K2 Geri also pointed out that artificial intelligence has an important place in the global power competition. ""Bureaucracy and military infrastructure should be quickly adapted to technological revolutions,"" he said. The sixth edition of the annual TRT World Forum, which began in Istanbul a day earlier, will conclude on December 10. The gathering, being held under the theme of Mapping the Future: Uncertainties, Realities and Opportunities, brings together academics, journalists, intellectuals, politicians and members of civil society from around the globe. Nearly 100 speakers and more than 1,000 participants from nearly 40 countries are attending the forum, according to Mehmet Zahid Sobaci, director general of TRT, Türkiye's public broadcaster. The event is taking place in person this year after it was held virtually for the past two years because of the coronavirus pandemic."
TRT World,https://www.trtworld.com/africa/african-students-in-turkiye-tackle-continents-challenges-17860179,African students in Türkiye tackle continent's challenges,"Workshop discusses issues facing Africa, ranging from health to artificial intelligence, economics to politics.",A YEAR AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Workshop discusses issues facing Africa, ranging from health to artificial intelligence, economics to politics. Bringing together African students studying in Türkiye, the workshop featured students' presentations in Turkish. / Photo: AA The 1st Prafrica Workshop, held by the African think-tank, Platform, in Istanbul, discussed issues facing Africa -- from health to artificial intelligence and economics to politics. Souandaou Athoumani Ali, a student from the Comoros attending Istanbul University and head of the platform told Anadolu that the workshop aimed to exchange ideas on Africa's challenges. The platform that was established in 2019 has been reviewing theses written in Türkiye to identify topics for discussion, said Ali. The primary objective was to present new perspectives on Türkiye's African studies under the light of global scientific research, rooted in strategic and Afro-realist thinking, he said. The event featured presentations across two sessions, addressing diverse topics like politics, health care and artificial intelligence, he said, adding discussions focused on solutions for African countries to combat issues such as infectio us diseases and political instability. Abdoul Fathi Sanogo, the Burkina Faso-born general coordinator of the Platform, said it was founded last May and consists of African researchers. Generating solutions that benefit Africa The platform welcomes active participation from African researchers worldwide, not just those in Türkiye, and collaborates with non-African experts as well, Sanogo added. Workshop presentations were notably delivered in Turkish, said Sanogo, adding organisers chose Turkish as a common language to amplify the voices of Africans residing in Türkiye. The Platform expressed its commitment to fostering discussions where African visions are addressed and solutions proposed by Africans are explored. Its ultimate objective, as highlighted by the workshop, is to generate solutions that benefit Africa. Bringing together African students studying in Türkiye, the workshop featured students' presentations in Turkish."
TRT World,https://www.trtworld.com/opinion/war-of-the-future-rethinking-deterrence-in-the-age-of-ai-12796495,War of the future: Rethinking deterrence in the age of AI,Artificial Intelligence will alter deterrence dynamics and coercion between nuclear weapon states in unique ways.,2 YEARS AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Artificial Intelligence will alter deterrence dynamics and coercion between nuclear weapon states in unique ways.  Perhaps the most notable global shift in the past decade has been the rapid transformation in technological innovation. The 21st century has brought significant new developments for waging warfare, both intuitively and intentionally, as artificial intelligence (AI) increasingly becomes relevant and changes our world. Militaries are now making hay in AI sunshine, and its application is considered almost as revolutionary as the discovery of gunpowder. AI allows machines – and weapons – to perform tasks like learning, planning, reasoning, and executing missions simulating human intelligence. While AI has exciting prospects for knowledge-sharing and innovation, its significant development also raises serious concerns regarding its future implications on national security and strategic stability at the regional and international levels. In 2017, Russian President Vladimir Putin said that “whoever reaches a breakthrough in developing AI will come to dominate the world.” He was stating the obvious and aiming to catch up to the US technologically. In the case of AI, it is the technology driving the strategy. Global AI military race The use of AI in war is controversial but undeniably advancing. Thanks to the US and NATO’s unprecedented help, Ukraine has produced asymmetric results against Russian aggression. In this proxy war, AI, satellites, drones, and cyber capabilities rendered to the Ukrainian testbed have been central to the conflict thus far.   Lethal Autonomous Weapon Systems (LAWS) present several challenges and threats that need to be explored in light of the use of AI in military operations. These include AI-enabled systems, which can cause miscalculations that cannot only induce trust deficit among nuclear weapons states but can also lower nuclear thresholds, thereby fueling chances of preemptive strikes during crises – particularly given the race for this advanced weaponry. For example, between 2017 and 2021, the projected spending on Russian drones was $3.9 billion, China spent $4.5 billion, and the US spent $17.5 billion. AI is being integrated into unmanned aerial vehicles (UAVs), LAWS, missile defence systems, submarines, and aircraft. The US National Security Strategy 2022 focuses on joint capability development and information sharing among allies alongside the simultaneous deployment of such technologies in a timely manner to safeguard a shared military-technological edge. Under the third offset strategy, the US has introduced a Global Surveillance and Strike (GSS) system to counter the proliferation of critical disruptive technologies, among others. Meanwhile, China’s ambition is to become an AI superpower by 2030. In 2022, China claimed to succeed in developing an AI-enabled air defence system model to predict the trajectory of hypersonic glide missiles while being able to launch a swift counterattack. China is also developing a range of autonomous weapon systems. For instance, China has deployed robotics and unmanned systems on land, air, sea and space. Some of these systems are AI-enabled but are not in the targeting process. Others, like Russia, are focused on the use of AI in the maritime domain, which includes a swarm of underwater combat drones. Israel’s Iron Dome anti-missile system independently detects and shoots down missiles. In South Asia, India has established a Center for AI and Robotics (CAIR) under DRDO to bandwagon the arms race of AI for military purposes with AI-enabled weapons capabilities. Moreover, in India’s Land Warfare doctrine of 2018, there has been a significant emphasis on AI and its integration into military systems. With the two-front war bogey against Pakistan and China, India is motivated to acquire economic, diplomatic, and military support from the US, which also incorporates emerging technologies. In this regard, Indian military experts have emphasised employing AI in military systems before it is too late. India has been developing the Multi-Agent Robotics Framework, which would likely act as a team of soldiers and assist the Indian army in future wars. India has also acquired 200 DAKSH Autonomous Robots also called Remotely Operated Vehicles (ROVs), for defusing bombs. India is also collaborating with Japan in the field of robotics and AI while simultaneously working towards more sophisticated uses of AI in the defence and military sectors. These include image interpretation, target recognition, objective range, kill zone assessment of missiles, and utilisation of robots in more ungraded forms. The recent Indo-US technology, space and defence initiatives also include cooperation with regard to AI and quantum computing to counter China. Experts believe that there is a need to rethink traditional concepts of deterrence and strategic stability in this third nuclear age due to greater emphasis on emerging technologies. AI-induced systems can process data much faster than humans, which can help shorten the OODA (Observe-Orient-Decide-Act) cycle, thereby removing the fog of war. Nevertheless, AI still cannot be programmed with situational awareness mirroring human understanding. During a crisis, if states use AI to detect and target, and the adversary perceives that its opponent will act sooner via AI, it can compel the adversary to resort to preemptive strikes due to the fear of being attacked first. Also, any glitch in the system and data which requires factoring in situational awareness – which AI lacks – can result in incorrect data analysis and can lead to escalation or even nuclear use. Swarms of surface/underwater unmanned vehicles may be used to detect nuclear submarines. However, other experts are of the view that due to the vastness of the ocean, hundreds and thousands of underwater swarms may be needed to detect Ballistic Missile Submarines (SSBNs), as most of them patrol open seas. So, the most conducive option will be to use AI-enabled detection capabilities at identifiable choke points. However, this move itself can be considered escalatory in contemporary times. For instance, an Indian SSBN – INS Arihant – was deployed near Pakistani waters during the crisis in May 2019, which was seen as an escalatory move. India is also opting for regional maritime domain awareness through which it has an edge to map data in the Afro-Asian Ocean via AI-enabled technologies that can be used in pre-conflict scenarios. This can result in hyper-war due to fast data analysis and have a drastic impact on the strategic stability between India and Pakistan. Interestingly, like nuclear weapons, the monopolies of major powers may not last with AI, including LAWs. Over time, if these technologies are not regulated under international law, LAWs will also proliferate and become vulnerable. The consequences of such technologies proliferating to quasi-state actors could be of great concern. Foregoing a pre-emptive ban on the development of LAWS would be an ideal step rather than an effort to regulate their deployment and use. Additionally, non-legally binding Transparency and Confidence Building Measures (TCBMs) are only interim and half-measures to deal with the grave threat the world is facing today. There is a need for a collective moratorium on the use of AI for military purposes until a legally binding instrument is concluded as the most viable solution. The whole concept of deterrence lies in the fact that these weapons are used to deter an adversary. If, by any means, target selection and decision-making are left with AI-enabled weapons, “to deter” may just lose its credence, where the nuclear taboo, which has been maintained since nuclear use by the US, may be broken if machines decide to use these weapons. This shows that AI will alter deterrence dynamics and coercion between nuclear weapon states in unique ways."
TRT World,https://www.trtworld.com/business/turkish-drone-maker-baykar-signs-major-export-deal-with-saudi-arabia-14090023,Turkish drone-maker Baykar signs major export deal with Saudi Arabia,"Combat-drone Akinci can carry various payloads, and it is equipped with dual artificial intelligence avionics.",2 YEARS AGO,<built-in method now of type object at 0x00007FFB9793C500>,Artificial Intelligence,TRT World,Global,"Combat-drone Akinci can carry various payloads, and it is equipped with dual artificial intelligence avionics. Since the beginning of the UAV R&D process in 2003, Baykar has earned 75 percent of all its revenues from exports. / Photo: AA Archive Turkish drone manufacturer Baykar signed the largest defence deal in Turkish history with Saudi Arabia. Haluk Bayraktar, the general manager of the firm, tweeted on Tuesday that Baykar and the Saudi Defense Ministry signed a deal for the firm's combat drone named Akinci. Akinci can carry various payloads, and it is equipped with dual artificial intelligence avionics. It is able to conduct operations that are performed with fighter jets, carrying electronic support systems, dual satellite communication systems, air-to-air radar, collision avoidance radar and synthetic aperture radar. It can be used in air-to-ground and air-to-air attack missions as well. As part of President Recep Tayyip Erdogan's visit to Saudi Arabia, the two countries signed a series of deals on Monday encompassing investment, the defence industry, energy and communications. Since the beginning of the UAV R&D process in 2003, Baykar has earned 75 percent of all its revenues from exports. According to the Turkish Exporters Assembly (TIM) in 2021, it became the export leader of the defence and aerospace industry. Baykar, whose export rate was 99.3 percent in the contracts signed in 2022, reported $1.18 billion in revenue. In December, Albania also purchased three Bayraktar TB2 drones, the model that is becoming increasingly popular after its use by the Ukrainian forces against Russian forces."
